1.36 -0.344998 2.05688
1.37 -0.324312 2.08
1.38 -0.303406 2.10094
1.39 -0.282301 2.11967
1.4 -0.26102 2.1362
1.41 -0.239584 2.15051
1.42 -0.218017 2.16261
1.43 -0.196339 2.17249
1.44 -0.174574 2.18015
1.45 -0.152744 2.1856
1.46 -0.13087 2.18885
1.47 -0.108974 2.18989
1.48 -0.0870791 2.18875
1.49 -0.0652065 2.18542
1.5 -0.0433779 2.17994
1.51 -0.0216149 2.17231
1.52 6.11495e-05 2.16254
1.53 0.021629 2.15067
1.54 0.0430677 2.13672
1.55 0.0643565 2.1207
1.56 0.085475 2.10265
1.57 0.106403 2.08259
1.58 0.12712 2.06055
1.59 0.147607 2.03657
1.6 0.167845 2.01068
1.61 0.187815 1.98291
1.62 0.207497 1.9533
1.63 0.226875 1.92189
1.64 0.245929 1.88872
1.65 0.264643 1.85383
1.66 0.283 1.81727
1.67 0.300983 1.77907
1.68 0.318576 1.73929
1.69 0.335764 1.69798
1.7 0.352531 1.65518
1.71 0.368863 1.61094
1.72 0.384745 1.56531
1.73 0.400165 1.51836
1.74 0.415108 1.47012
1.75 0.429563 1.42065
1.76 0.443517 1.37002
1.77 0.456959 1.31827
1.78 0.469879 1.26546
1.79 0.482265 1.21165
1.8 0.494109 1.15691
1.81 0.505401 1.10128
1.82 0.516132 1.04484
1.83 0.526295 0.987629
1.84 0.535882 0.929722
1.85 0.544887 0.871176
1.86 0.553304 0.812053
1.87 0.561126 0.752416
1.88 0.568351 0.692325
1.89 0.574972 0.631843
1.9 0.580986 0.571033
1.91 0.586391 0.509956
1.92 0.591185 0.448676
1.93 0.595364 0.387253
1.94 0.59893 0.325751
1.95 0.601879 0.26423
1.96 0.604214 0.202753
1.97 0.605935 0.14138
1.98 0.607042 0.0801724
1.99 0.607539 0.01919
2 0.607427 -0.0415075
2.01 0.60671 -0.101861
2.02 0.605391 -0.161811
2.03 0.603475 -0.221302
2.04 0.600967 -0.280275
2.05 0.597872 -0.338674
2.06 0.594196 -0.396444
2.07 0.589945 -0.453531
2.08 0.585127 -0.50988
2.09 0.57975 -0.56544
2.1 0.573821 -0.620159
2.11 0.56735 -0.673986
2.12 0.560345 -0.726873
2.13 0.552816 -0.77877
2.14 0.544773 -0.829633
2.15 0.536227 -0.879414
2.16 0.527188 -0.928069
2.17 0.517669 -0.975557
2.18 0.507681 -1.02183
2.19 0.497237 -1.06686
2.2 0.486348 -1.1106
2.21 0.475029 -1.15301
2.22 0.463293 -1.19406
2.23 0.451153 -1.23372
